range,column,x_start,x_end,y_start,y_end
63,9,263.4171415,266.9179662,11.04303113,12.57342196
63,10,263.4154755,266.9163002,9.512970625,11.04336146
63,11,263.4138096,266.9146343,7.982910123,9.513300954
63,12,263.4121436,266.9129683,6.452849622,7.983240452
63,13,263.4104677,266.9113023,4.922789029,6.453189963
63,14,263.4088017,266.9096363,3.392728527,4.92312946
63,15,263.4071357,266.9079704,1.862668023,3.393068958
63,16,263.4054698,266.9062944,0.332607521,1.863008365
64,1,267.4145207,270.9153453,23.28388922,24.81429006
64,2,267.4128548,270.9136794,21.75382872,23.28422956
64,3,267.4111788,270.9120134,20.22376812,21.75416906
64,4,267.4095128,270.9103475,18.69370762,20.22410855
64,5,267.4078469,270.9086815,17.16364712,18.69404805
64,6,267.4061809,270.9070056,15.63359663,17.16398746
64,7,267.4045149,270.9053396,14.10353613,15.63392696
64,8,267.4028489,270.9036737,12.57347562,14.10386645
64,9,267.401183,270.9020077,11.04341512,12.57380595
64,10,267.399517,270.9003417,9.513354619,11.04374545
64,11,267.3978511,270.8986758,7.983294117,9.513684948
64,12,267.3961851,270.8970098,6.453233615,7.983624445
64,13,267.3945192,270.8953439,4.923173112,6.453563943
64,14,267.3928532,270.8936779,3.39311261,4.923513454
64,15,267.3911873,270.8920119,1.863052107,3.393452952
64,16,267.3895113,270.8903459,0.332991515,1.86339245
65,1,271.3985622,274.8993869,23.28427321,24.81467405
65,2,271.3968963,274.8977209,21.75421271,23.28461355
65,3,271.3952303,274.896055,20.22415221,21.75455305
65,4,271.3935644,274.894389,18.6940917,20.22449255
65,5,271.3918984,274.892723,17.1640312,18.69443205
65,6,271.3902225,274.8910571,15.63397061,17.16437154
65,7,271.3885565,274.8893911,14.10391011,15.63431104
65,8,271.3868905,274.8877252,12.57385962,14.10425054
65,9,271.3852245,274.8860492,11.04379912,12.57418995
65,10,271.3835586,274.8843833,9.513738613,11.04412944
65,11,271.3818926,274.8827173,7.983678111,9.514068941
65,12,271.3802267,274.8810514,6.453617607,7.984008439
65,13,271.3785607,274.8793854,4.923557105,6.453947937
65,14,271.3768947,274.8777195,3.393496603,4.923887434
65,15,271.3752288,274.8760535,1.863436101,3.393826932
65,16,271.3735628,274.8743875,0.333375598,1.863776442
66,1,275.3826038,278.8834284,23.2846572,24.81505805
66,2,275.3809378,278.8817624,21.7545967,23.28499754
66,3,275.3792718,278.8800965,20.2245362,21.75493704
66,4,275.3776059,278.8784305,18.6944757,20.22487654
66,5,275.3759399,278.8767646,17.16441519,18.69481604
66,6,275.374274,278.8750986,15.63435469,17.16475554
66,7,275.372608,278.8734327,14.10429419,15.63469503
66,8,275.3709421,278.8717667,12.57423369,14.10463453
66,9,275.369266,278.8701007,11.04418311,12.57457403
66,10,275.3676001,278.8684348,9.514122605,11.04451353
66,11,275.3659341,278.8667588,7.984062104,9.514452935
66,12,275.3642682,278.8650929,6.454001601,7.984392431
66,13,275.3626022,278.8634269,4.923941099,6.454331931
66,14,275.3609363,278.861761,3.393880597,4.924271429
66,15,275.3592703,278.860095,1.863820095,3.394210926
66,16,275.3576044,278.8584291,0.333759592,1.864150423
67,1,279.3666453,282.8674799,23.2850412,24.81544213
67,2,279.3649793,282.865804,21.75498069,23.28538154
67,3,279.3633134,282.864138,20.22492019,21.75532104
67,4,279.3616474,282.862472,18.69485969,20.22526053
67,5,279.3599815,282.8608061,17.16479919,18.69520003
67,6,279.3583155,282.8591401,15.63473869,17.16513953
67,7,279.3566495,282.8574742,14.10467818,15.63507903
67,8,279.3549836,282.8558082,12.57461768,14.10501853
67,9,279.3533176,282.8541423,11.04455718,12.57495802
67,10,279.3516516,282.8524763,9.514506689,11.04489752
67,11,279.3499756,282.8508104,7.984446098,9.514837018
67,12,279.3483097,282.8491444,6.454385595,7.984776516
67,13,279.3466437,282.8474784,4.924325092,6.454716014
67,14,279.3449778,282.8458025,3.39426459,4.924655422
67,15,279.3433118,282.8441365,1.864204089,3.394594919
67,16,279.3416459,282.8424706,0.334143587,1.864534417
68,1,283.3506968,286.8515214,23.28542528,24.81582612
68,2,283.3490208,286.8498555,21.75536469,23.28576562
68,3,283.3473549,286.8481895,20.22530419,21.75570512
68,4,283.3456889,286.8465136,18.69524368,20.22564453
68,5,283.344023,286.8448476,17.16518318,18.69558403
68,6,283.342357,286.8431817,15.63512268,17.16552352
68,7,283.3406911,286.8415157,14.10506218,15.63546302
68,8,283.3390251,286.8398497,12.57500167,14.10540252
68,9,283.3373592,286.8381838,11.04494117,12.57534202
68,10,283.3356932,286.8365178,9.514880671,11.04528151
68,11,283.3340272,286.8348519,7.984820168,9.515221012
68,12,283.3323612,286.8331859,6.454769679,7.98516051
68,13,283.3306953,286.83152,4.924709176,6.455100007
68,14,283.3290193,286.829854,3.394648585,4.925039506
68,15,283.3273534,286.8281881,1.864588082,3.394979003
68,16,283.3256874,286.8265121,0.33452758,1.864918411
69,1,287.3347383,290.835563,23.28580927,24.8162001
69,2,287.3330724,290.833897,21.75574877,23.28614961
69,3,287.3314064,290.832231,20.22568827,21.75608911
69,4,287.3297305,290.8305651,18.69562768,20.22602861
69,5,287.3280645,290.8288991,17.16556717,18.69596811
69,6,287.3263985,290.8272332,15.63550667,17.16590761
69,7,287.3247326,290.8255572,14.10544617,15.63584701
69,8,287.3230666,290.8238913,12.57538567,14.10578651
69,9,287.3214007,290.8222253,11.04532517,12.57572601
69,10,287.3197347,290.8205594,9.515264663,11.04566551
69,11,287.3180688,290.8188934,7.985204161,9.515605005
69,12,287.3164028,290.8172274,6.45514366,7.985544503
69,13,287.3147368,290.8155615,4.92509317,6.455484001
69,14,287.3130708,290.8138955,3.395032668,4.925423499
69,15,287.3114049,290.8122296,1.864972166,3.395362996
69,16,287.3097289,290.8105636,0.334911574,1.865302495
70,1,291.3187798,294.8196045,23.28619327,24.8165841
70,2,291.3171139,294.8179386,21.75613276,23.28652359
70,3,291.3154479,294.8162726,20.22607226,21.75646309
70,4,291.313782,294.8146066,18.69601176,20.2264126
70,5,291.312116,294.8129407,17.16595126,18.6963521
70,6,291.3104501,294.8112747,15.63589076,17.1662916
70,7,291.3087741,294.8096087,14.10583016,15.6362311
70,8,291.3071082,294.8079428,12.57576966,14.1061706
70,9,291.3054422,294.8062668,11.04570916,12.57611
70,10,291.3037762,294.8046009,9.515648658,11.0460495
70,11,291.3021103,294.8029349,7.985588154,9.515988999
70,12,291.3004443,294.801269,6.455527653,7.985928497
70,13,291.2987784,294.799603,4.925467149,6.455867994
70,14,291.2971124,294.7979371,3.395406648,4.925807493
70,15,291.2954464,294.7962711,1.865356159,3.39574699
70,16,291.2937804,294.7946051,0.335295657,1.86568649
71,1,295.3028214,298.8036461,23.28657726,24.81696809
71,2,295.3011554,298.8019801,21.75651676,23.28690759
71,3,295.2994895,298.8003142,20.22645625,21.75684709
71,4,295.2978235,298.7986482,18.69639575,20.22678658
71,5,295.2961575,298.7969822,17.16633525,18.69673609
71,6,295.2944916,298.7953162,15.63627475,17.16667559
71,7,295.2928256,298.7936503,14.10621425,15.63661509
71,8,295.2911597,298.7919843,12.57615375,14.10655459
71,9,295.2894837,298.7903184,11.04609315,12.57649409
71,10,295.2878178,298.7886524,9.51603265,11.04643358
71,11,295.2861518,298.7869864,7.985972149,9.516373083
71,12,295.2844859,298.7853105,6.455911647,7.98631249
71,13,295.2828199,298.7836445,4.925851144,6.456251988
71,14,295.2811539,298.7819786,3.395790642,4.926191487
71,15,295.279488,298.7803126,1.86573014,3.396130985
71,16,295.277822,298.7786467,0.335679651,1.866070482
72,1,299.2868629,302.7876976,23.28696125,24.81735217
72,2,299.2851969,302.7860316,21.75690075,23.28729167
72,3,299.283531,302.7843557,20.22684025,21.75723108
72,4,299.281865,302.7826897,18.69677975,20.22717058
72,5,299.2801991,302.7810238,17.16671924,18.69711007
72,6,299.2785331,302.7793577,15.63665874,17.16705959
72,7,299.2768672,302.7776918,14.10659824,15.63699909
72,8,299.2752012,302.7760258,12.57653774,14.10693858
72,9,299.2735352,302.7743599,11.04647724,12.57687808
72,10,299.2718693,302.7726939,9.516416734,11.04681758
72,11,299.2702033,302.771028,7.986356232,9.516757076
72,12,299.2685274,302.769362,6.45629564,7.986696573
72,13,299.2668614,302.7676961,4.926235138,6.456636073
72,14,299.2651955,302.7660301,3.396174637,4.92657557
72,15,299.2635295,302.7643541,1.866114132,3.396514977
72,16,299.2618636,302.7626882,0.336053632,1.866454476
73,1,303.2709144,306.7717391,23.28734534,24.81773617
73,2,303.2692385,306.7700732,21.75728474,23.28767566
73,3,303.2675725,306.7684072,20.22722424,21.75761516
73,4,303.2659065,306.7667412,18.69716374,20.22755466
73,5,303.2642406,306.7650653,17.16710324,18.69749407
73,6,303.2625746,306.7633993,15.63704273,17.16743357
73,7,303.2609087,306.7617334,14.10698223,15.63737306
73,8,303.2592427,306.7600674,12.57692173,14.10732258
73,9,303.2575768,306.7584014,11.04686123,12.57726207
73,10,303.2559108,306.7567354,9.516800728,11.04720157
73,11,303.2542449,306.7550695,7.986740226,9.51714107
73,12,303.2525789,306.7534035,6.456679724,7.987080567
73,13,303.2509129,306.7517376,4.926619222,6.457020066
73,14,303.249247,306.7500716,3.396558718,4.926959564
73,15,303.247571,306.7484057,1.866498128,3.396899062
73,16,303.2459051,306.7467397,0.336437626,1.86683856
74,1,307.2549559,310.7557806,23.28772933,24.81812016
74,2,307.25329,310.7541147,21.75766883,23.28805966
74,3,307.251624,310.7524487,20.22760832,21.75799915
74,4,307.2499581,310.7507828,18.69754782,20.22793865
74,5,307.2482821,310.7491168,17.16748723,18.69787815
74,6,307.2466162,310.7474509,15.63742673,17.16781765
74,7,307.2449502,310.7457849,14.10736623,15.63775715
74,8,307.2432842,310.744109,12.57730572,14.10769656
74,9,307.2416183,310.7424429,11.04724522,12.57764607
74,10,307.2399523,310.740777,9.517184721,11.04758556
74,11,307.2382864,310.739111,7.98712422,9.517525064
74,12,307.2366204,310.7374451,6.457063717,7.987464561
74,13,307.2349545,310.7357791,4.927003215,6.457404059
74,14,307.2332885,310.7341131,3.396942714,4.927343558
74,15,307.2316226,310.7324472,1.866882211,3.397283056
74,16,307.2299566,310.7307812,0.33682171,1.867222554
75,1,311.2389975,314.7398222,23.28810331,24.81850415
75,2,311.2373316,314.7381562,21.75804281,23.28844365
75,3,311.2356655,314.7364902,20.22799232,21.75838315
75,4,311.2339996,314.7348243,18.69793181,20.22832265
75,5,311.2323336,314.7331583,17.16787131,18.69826214
75,6,311.2306677,314.7314924,15.63781081,17.16820164
75,7,311.2290017,314.7298264,14.10775031,15.63814114
75,8,311.2273258,314.7281605,12.57768972,14.10808064
75,9,311.2256598,314.7264945,11.04762922,12.57802014
75,10,311.2239939,314.7248186,9.517568714,11.04795954
75,11,311.2223279,314.7231525,7.987508213,9.517909056
75,12,311.2206619,314.7214866,6.45744771,7.987848555
75,13,311.218996,314.7198206,4.927387209,6.457788053
75,14,311.21733,314.7181547,3.397326707,4.92772755
75,15,311.2156641,314.7164887,1.867266205,3.397667048
75,16,311.2139981,314.7148228,0.337205702,1.867606547
76,1,315.223039,318.7238637,23.2884873,24.81888814
76,2,315.2213731,318.7221977,21.7584268,23.28882764
76,3,315.2197071,318.7205318,20.2283663,21.75876714
76,4,315.2180411,318.7188658,18.69831581,20.22870664
76,5,315.2163751,318.7171999,17.16825531,18.69864614
76,6,315.2147092,318.7155339,15.63819481,17.16858563
76,7,315.2130432,318.7138679,14.1081343,15.63852513
76,8,315.2113773,318.712202,12.5780738,14.10846463
76,9,315.2097113,318.710536,11.0480133,12.57840413
76,10,315.2080354,318.7088701,9.517952707,11.04834363
76,11,315.2063694,318.7072041,7.987892206,9.518283126
76,12,315.2047035,318.7055381,6.457831706,7.988232638
76,13,315.2030375,318.7038621,4.927771203,6.458172045
76,14,315.2013716,318.7021962,3.3977107,4.928111545
76,15,315.1997056,318.7005302,1.867650199,3.398051043
76,16,315.1980396,318.6988643,0.337589697,1.867990542
77,1,319.2070806,322.7079152,23.28887129,24.81927223
77,2,319.2054146,322.7062492,21.75881079,23.28921173
77,3,319.2037487,322.7045733,20.22875029,21.75915113
77,4,319.2020827,322.7029073,18.69868979,20.22909063
77,5,319.2004167,322.7012414,17.1686393,18.69903013
77,6,319.1987507,322.6995754,15.6385788,17.16896963
77,7,319.1970848,322.6979095,14.1085183,15.63890913
77,8,319.1954188,322.6962435,12.57845779,14.10884862
77,9,319.1937529,322.6945776,11.04839729,12.57878812
77,10,319.1920869,322.6929116,9.518336791,11.04872762
77,11,319.1904209,322.6912457,7.988276289,9.51866712
77,12,319.188755,322.6895797,6.458215787,7.988606618
77,13,319.187079,322.6879137,4.928155196,6.458556129
77,14,319.1854131,322.6862477,3.398094694,4.928495628
77,15,319.1837471,322.6845718,1.868034192,3.398435035
77,16,319.1820812,322.6829058,0.33797369,1.868374535
78,1,323.1911321,326.6919567,23.28925538,24.81965622
78,2,323.1894661,326.6902908,21.75919488,23.28959572
78,3,323.1877902,326.6886248,20.22913428,21.75953522
78,4,323.1861242,326.6869589,18.69907378,20.22947472
78,5,323.1844583,326.6852929,17.16901328,18.69941421
78,6,323.1827923,326.6836169,15.63895278,17.16935362
78,7,323.1811263,326.681951,14.10890229,15.63929312
78,8,323.1794603,326.680285,12.57884179,14.10923262
78,9,323.1777944,326.6786191,11.04878129,12.57917212
78,10,323.1761284,326.6769531,9.518720784,11.04911161
78,11,323.1744625,326.6752872,7.988660283,9.519051114
78,12,323.1727965,326.6736212,6.458599782,7.988990612
78,13,323.1711306,326.6719553,4.928539279,6.45893011
78,14,323.1694646,326.6702893,3.398478779,4.928869609
78,15,323.1677886,326.6686233,1.868418186,3.39881912
78,16,323.1661227,326.6669573,0.338357685,1.868758619
79,1,327.1751736,330.6759982,23.28963937,24.82004021
79,2,327.1735077,330.6743323,21.75957887,23.28997971
79,3,327.1718417,330.6726663,20.22951837,21.75991921
79,4,327.1701757,330.6710004,18.69945787,20.22985871
79,5,327.1685098,330.6693344,17.16939736,18.69979821
79,6,327.1668338,330.6676685,15.63933677,17.16973771
79,7,327.1651679,330.6660025,14.10927627,15.6396772
79,8,327.1635018,330.6643366,12.57922578,14.1096167
79,9,327.1618359,330.6626606,11.04916528,12.57955611
79,10,327.1601699,330.6609947,9.519104779,11.04949561
79,11,327.158504,330.6593287,7.989044277,9.519435107
79,12,327.156838,330.6576627,6.458983775,7.989374606
79,13,327.1551721,330.6559968,4.928923273,6.459314104
79,14,327.1535061,330.6543308,3.398862772,4.929253602
79,15,327.1518402,330.6526649,1.86880227,3.399193101
79,16,327.1501742,330.6509988,0.338741768,1.869142613
80,1,331.1592151,334.6600398,23.29002336,24.82042421
80,2,331.1575492,334.6583738,21.75996286,23.2903637
80,3,331.1558832,334.6567079,20.22990236,21.7603032
80,4,331.1542173,334.6550419,18.69984186,20.2302427
80,5,331.1525513,334.6533759,17.16978136,18.7001822
80,6,331.1508854,334.65171,15.63972085,17.1701217
80,7,331.1492194,334.650044,14.10966035,15.6400612
80,8,331.1475434,334.6483781,12.57959976,14.1100007
80,9,331.1458774,334.6467121,11.04954927,12.57994019
80,10,331.1442115,334.6450462,9.519488772,11.04987969
80,11,331.1425455,334.6433702,7.989428271,9.519819101
80,12,331.1408796,334.6417043,6.459367769,7.989758599
80,13,331.1392136,334.6400383,4.929307267,6.459698098
80,14,331.1375476,334.6383724,3.399246765,4.929637596
80,15,331.1358817,334.6367064,1.869186264,3.399577094
80,16,331.1342157,334.6350404,0.339125763,1.869516594
81,1,335.1432567,338.6440913,23.29040736,24.82080829
81,2,335.1415907,338.6424153,21.76034685,23.2907477
81,3,335.1399247,338.6407494,20.23028635,21.7606872
81,4,335.1382588,338.6390834,18.70022585,20.23062669
81,5,335.1365928,338.6374175,17.17016535,18.70056619
81,6,335.1349269,338.6357515,15.64010485,17.17050569
81,7,335.1332609,338.6340856,14.11004435,15.64044519
81,8,335.131595,338.6324196,12.57998385,14.11038469
81,9,335.129929,338.6307536,11.04992334,12.58032419
81,10,335.1282631,338.6290877,9.519862842,11.05026369
81,11,335.126587,338.6274217,7.989812264,9.520203184
81,12,335.1249211,338.6257558,6.459751762,7.990142681
81,13,335.1232551,338.6240898,4.92969126,6.460082181
81,14,335.1215892,338.6224139,3.399630759,4.930021589
81,15,335.1199232,338.6207479,1.869570257,3.399961088
81,16,335.1182573,338.619082,0.339509756,1.869900586
82,1,339.1273082,342.6281328,23.29079144,24.82119228
82,2,339.1256322,342.6264669,21.76073085,23.29113178
82,3,339.1239663,342.6248009,20.23067035,21.76107128
82,4,339.1223003,342.6231249,18.70060984,20.23101069
82,5,339.1206344,342.621459,17.17054934,18.70095019
82,6,339.1189684,342.619793,15.64048884,17.17088968
82,7,339.1173024,342.6181271,14.11042834,15.64082918
82,8,339.1156365,342.6164611,12.58036784,14.11076868
82,9,339.1139705,342.6147952,11.05030734,12.58070818
82,10,339.1123046,342.6131292,9.520246835,11.05064768
82,11,339.1106386,342.6114633,7.990186335,9.520587178
82,12,339.1089726,342.6097973,6.460135846,7.990526677
82,13,339.1073066,342.6081313,4.930075345,6.460466175
82,14,339.1056307,342.6064654,3.400014753,4.930405673
82,15,339.1039647,342.6047994,1.869954251,3.400345171
82,16,339.1022988,342.6031235,0.339893749,1.87028458
83,1,343.1113497,346.6121744,23.29117543,24.82156626
83,2,343.1096837,346.6105085,21.76111493,23.29150576
83,3,343.1080178,346.6088424,20.23105443,21.76145527
83,4,343.1063418,346.6071765,18.70099384,20.23139477
83,5,343.1046759,346.6055105,17.17093334,18.70133427
83,6,343.1030099,346.6038446,15.64087283,17.17127377
83,7,343.101344,346.6021686,14.11081233,15.64121318
83,8,343.099678,346.6005026,12.58075183,14.11115268
83,9,343.0980121,346.5988367,11.05069133,12.58109217
83,10,343.0963461,346.5971707,9.520630829,11.05103167
83,11,343.0946801,346.5955048,7.990570328,9.52097117
83,12,343.0930142,346.5938388,6.460509826,7.99091067
83,13,343.0913482,346.5921729,4.930449325,6.460850168
83,14,343.0896822,346.5905069,3.400398836,4.930789667
83,15,343.0880162,346.588841,1.870338335,3.400729166
83,16,343.0863403,346.587175,0.340277743,1.870668664
84,1,347.0953912,350.5962159,23.29155942,24.82195025
84,2,347.0937253,350.59455,21.76149892,23.29188975
84,3,347.0920593,350.592884,20.23143842,21.76182925
84,4,347.0903934,350.591218,18.70137792,20.23177876
84,5,347.0887274,350.589552,17.17131742,18.70171826
84,6,347.0870614,350.5878861,15.64125692,17.17165776
84,7,347.0853855,350.5862201,14.11119633,15.64159726
84,8,347.0837195,350.5845542,12.58113583,14.11153676
84,9,347.0820536,350.5828782,11.05107532,12.58147617
84,10,347.0803876,350.5812123,9.521014822,11.05141567
84,11,347.0787217,350.5795463,7.990954321,9.521355165
84,12,347.0770557,350.5778803,6.46089382,7.991294663
84,13,347.0753898,350.5762144,4.930833318,6.461234162
84,14,347.0737238,350.5745484,3.400772816,4.931173661
84,15,347.0720578,350.5728825,1.870722328,3.401113159
84,16,347.0703918,350.5712165,0.340661827,1.871052658
85,1,351.0794327,354.5802575,23.29194342,24.82233425
85,2,351.0777668,354.5785915,21.76188292,23.29227375
85,3,351.0761008,354.5769255,20.23182242,21.76221324
85,4,351.0744349,354.5752596,18.70176191,20.23215274
85,5,351.0727689,354.5735936,17.17170141,18.70209224
85,6,351.071103,354.5719276,15.64164091,17.17204175
85,7,351.069437,354.5702616,14.11158041,15.64198125
85,8,351.0677711,354.5685957,12.58151991,14.11192075
85,9,351.0660951,354.5669297,11.05145932,12.58186025
85,10,351.0644291,354.5652638,9.521398816,11.05179975
85,11,351.0627632,354.5635978,7.991338315,9.521739248
85,12,351.0610972,354.5619219,6.461277813,7.991678657
85,13,351.0594313,354.5602559,4.931217312,6.461618155
85,14,351.0577653,354.55859,3.401156811,4.931557654
85,15,351.0560994,354.556924,1.871096309,3.401497153
85,16,351.0544333,354.5552581,0.341045821,1.87143665
86,1,355.0634743,358.564309,23.29232741,24.82271833
86,2,355.0618083,358.562633,21.76226691,23.29265774
86,3,355.0601424,358.5609671,20.23220641,21.76259724
86,4,355.0584764,358.5593011,18.70214591,20.23253674
86,5,355.0568104,358.5576352,17.17208541,18.70247624
86,6,355.0551445,358.5559692,15.64202491,17.17241573
86,7,355.0534785,358.5543032,14.1119644,15.64236525
86,8,355.0518126,358.5526372,12.5819039,14.11230474
86,9,355.0501466,358.5509713,11.0518434,12.58224424
86,10,355.0484807,358.5493053,9.521782899,11.05218374
86,11,355.0468147,358.5476393,7.991722398,9.522123241
86,12,355.0451388,358.5459734,6.461661807,7.992062741
86,13,355.0434728,358.5443074,4.931601306,6.462002238
86,14,355.0418069,358.5426415,3.401540804,4.931941737
86,15,355.0401409,358.5409655,1.871480303,3.401881146
86,16,355.0384749,358.5392996,0.341419801,1.871820645
87,1,359.0475258,362.5483505,23.29271149,24.82310232
87,2,359.0458498,362.5466845,21.7626509,23.29304182
87,3,359.0441839,362.5450186,20.2325904,21.76298132
87,4,359.0425179,362.5433526,18.7025299,20.23292082
87,5,359.040852,362.5416767,17.1724694,18.70286023
87,6,359.039186,362.5400107,15.6424089,17.17279973
87,7,359.0375201,362.5383448,14.1123484,15.64273923
87,8,359.0358541,362.5366787,12.5822879,14.11268874
87,9,359.0341881,362.5350128,11.05222739,12.58262824
87,10,359.0325222,362.5333468,9.522166893,11.05256774
87,11,359.0308562,362.5316809,7.992106392,9.522507235
87,12,359.0291903,362.5300149,6.46204589,7.992446733
87,13,359.0275243,362.528349,4.93198539,6.462386233
87,14,359.0258484,362.526683,3.401924798,4.93232573
87,15,359.0241824,362.525017,1.871864297,3.40226523
87,16,359.0225165,362.5233511,0.341803795,1.872204728
88,1,363.0315674,366.532392,23.29308547,24.82348632
88,2,363.0299014,366.5307261,21.76303499,23.29342581
88,3,363.0282354,366.5290601,20.23297449,21.76336531
88,4,363.0265694,366.5273942,18.70291398,20.23330481
88,5,363.0248935,366.5257282,17.17285339,18.70324431
88,6,363.0232275,366.5240622,15.64279289,17.17318381
88,7,363.0215616,366.5223963,14.11273239,15.64312331
88,8,363.0198956,366.5207203,12.58267189,14.11306272
88,9,363.0182297,366.5190544,11.05261139,12.58300222
88,10,363.0165637,366.5173883,9.522550887,11.05295173
88,11,363.0148978,366.5157224,7.992490385,9.522891228
88,12,363.0132318,366.5140564,6.462429884,7.992830727
88,13,363.0115658,366.5123905,4.932369382,6.462770226
88,14,363.0098999,366.5107245,3.402308881,4.932709725
88,15,363.0082339,366.5090586,1.87224838,3.402649223
88,16,363.006568,366.5073926,0.342187879,1.872588723
89,1,367.0156089,370.5164335,23.29346947,24.82387031
89,2,367.013943,370.5147676,21.76340897,23.29380981
89,3,367.0122769,370.5131016,20.23335848,21.76374931
89,4,367.010611,370.5114357,18.70329798,20.23368881
89,5,367.008945,370.5097697,17.17323748,18.70362831
89,6,367.0072791,370.5081038,15.64317697,17.1735678
89,7,367.0056131,370.5064378,14.11311647,15.6435073
89,8,367.0039371,370.5047719,12.58305588,14.1134468
89,9,367.0022712,370.5031059,11.05299538,12.5833863
89,10,367.0006052,370.5014299,9.522934879,11.05332571
89,11,366.9989393,370.4997639,7.992874379,9.523275222
89,12,366.9972733,370.498098,6.462813876,7.993214721
89,13,366.9956074,370.496432,4.932753376,6.46315422
89,14,366.9939414,370.494766,3.402692876,4.933093718
89,15,366.9922755,370.4931001,1.872632374,3.403033217
89,16,366.9906095,370.4914341,0.342571873,1.872972716
90,1,370.9996504,374.5004751,23.29385346,24.8242543
90,2,370.9979845,374.4988091,21.76379296,23.2941938
90,3,370.9963185,374.4971432,20.23373246,21.7641333
90,4,370.9946525,374.4954772,18.70368197,20.2340728
90,5,370.9929865,374.4938112,17.17362147,18.7040123
90,6,370.9913206,374.4921453,15.64356097,17.1739518
90,7,370.9896546,374.4904793,14.11350047,15.6438913
90,8,370.9879887,374.4888134,12.58343997,14.1138308
90,9,370.9863227,374.4871474,11.05337946,12.58377029
90,10,370.9846468,374.4854815,9.523318873,11.05370979
90,11,370.9829808,374.4838155,7.993258371,9.523649292
90,12,370.9813148,374.4821495,6.463197871,7.993598805
90,13,370.9796489,374.4804735,4.933137369,6.463538213
90,14,370.9779829,374.4788076,3.403076868,4.933477712
90,15,370.976317,374.4771416,1.873016368,3.403417211
90,16,370.974651,374.4754757,0.342955868,1.87335671
91,1,374.9836919,378.4845266,23.29423745,24.82463838
91,2,374.982026,378.4828606,21.76417695,23.29457788
91,3,374.98036,378.4811847,20.23411645,21.76451729
91,4,374.9786941,378.4795187,18.70405595,20.23445679
91,5,374.9770281,378.4778528,17.17399545,18.70439629
91,6,374.9753621,378.4761868,15.64394496,17.17433579
91,7,374.9736961,378.4745209,14.11388446,15.64427529
91,8,374.9720302,378.4728549,12.58382396,14.11421479
91,9,374.9703642,378.4711889,11.05376346,12.58415429
91,10,374.9686983,378.469523,9.523702956,11.05409379
91,11,374.9670323,378.467857,7.993642455,9.524033285
91,12,374.9653664,378.4661911,6.463581956,7.993972784
91,13,374.9636904,378.4645251,4.933521363,6.463912284
91,14,374.9620245,378.4628591,3.403460862,4.933861796
91,15,374.9603585,378.4611831,1.873400361,3.403801205
91,16,374.9586925,378.4595172,0.34333986,1.873740703
92,1,378.9677435,382.4685681,23.29462154,24.82502238
92,2,378.9660775,382.4669021,21.76456104,23.29496188
92,3,378.9644016,382.4652362,20.23450044,21.76490138
92,4,378.9627356,382.4635702,18.70443994,20.23484088
92,5,378.9610697,382.4619043,17.17437944,18.70478037
92,6,378.9594037,382.4602283,15.64431894,17.17471978
92,7,378.9577377,382.4585624,14.11426845,15.64465928
92,8,378.9560717,382.4568964,12.58420795,14.11459878
92,9,378.9544058,382.4552305,11.05414745,12.58453828
92,10,378.9527398,382.4535645,9.52408695,11.05447778
92,11,378.9510738,382.4518986,7.99402645,9.524417278
92,12,378.9494079,382.4502326,6.463965948,7.994356778
92,13,378.9477419,382.4485666,4.933905447,6.464296277
92,14,378.946076,382.4469007,3.403844945,4.934235776
92,15,378.9444,382.4452347,1.873784355,3.404185288
92,16,378.9427341,382.4435687,0.343723854,1.874124787
93,1,382.951785,386.4526096,23.29500553,24.82540637
93,2,382.950119,386.4509437,21.76494503,23.29534587
93,3,382.9484531,386.4492777,20.23488453,21.76528537
93,4,382.9467871,386.4476118,18.70482402,20.23522487
93,5,382.9451212,386.4459458,17.17476353,18.70516437
93,6,382.9434452,386.4442798,15.64470293,17.17510387
93,7,382.9417793,386.4426139,14.11464243,15.64504337
93,8,382.9401133,386.4409379,12.58458193,14.11498277
93,9,382.9384473,386.439272,11.05453144,12.58492227
93,10,382.9367813,386.437606,9.524470943,11.05486177
93,11,382.9351154,386.4359401,7.994410442,9.524801273
93,12,382.9334494,386.4342741,6.464349942,7.994740771
93,13,382.9317835,386.4326082,4.934289441,6.464680272
93,14,382.9301175,386.4309422,3.40422894,4.93461977
93,15,382.9284515,386.4292763,1.87416844,3.404559269
93,16,382.9267856,386.4276102,0.344107939,1.874508781
94,1,386.9358265,390.4366511,23.29538952,24.82579036
94,2,386.9341606,390.4349852,21.76532902,23.29572986
94,3,386.9324946,390.4333192,20.23526852,21.76566936
94,4,386.9308286,390.4316533,18.70520802,20.23560886
94,5,386.9291627,390.4299873,17.17514752,18.70554836
94,6,386.9274967,390.4283214,15.64508702,17.17548786
94,7,386.9258308,390.4266554,14.11502652,15.64542736
94,8,386.9241548,390.4249895,12.58496593,14.11536686
94,9,386.9224889,390.4233235,11.05490543,12.58530636
94,10,386.9208228,390.4216576,9.524854935,11.05524586
94,11,386.9191569,390.4199816,7.994794437,9.525185266
94,12,386.9174909,390.4183156,6.464733935,7.995124765
94,13,386.915825,390.4166497,4.934673435,6.465064265
94,14,386.914159,390.4149837,3.404612933,4.935003764
